idtag	 timestamp	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128
W8-111112	 2015-01-17	1135	55	0	0	13	8	0	0	0	1	0	0	0	0	0	0	293	1	0	0	2	678	0	0	0	31	611	4	0	0	1	18	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	40	0	0	0	46	302	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	9	0	0	0	1208925	1011	1777	312	238	66	5	0	0
W8-047112	 2015-01-17	804	26	0	0	5	4	0	0	0	0	0	0	0	0	0	0	252	1	0	0	5	415	0	0	0	33	665	12	0	0	0	23	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	65	359	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	31	0	0	0	1209576	1154	1602	221	227	99	9	0	0
W8-065112	 2015-01-17	2637	218	0	0	32	46	0	0	0	0	0	0	0	0	0	0	499	2	0	0	4	1489	0	0	0	106	1661	15	0	0	0	58	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	120	0	0	0	111	851	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	26	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	339	0	0	0	29	0	0	0	1200256	1826	3996	661	528	188	17	0	0
W8-171112	 2015-01-17	2635	115	0	0	4	2	0	0	0	0	0	0	0	0	0	0	606	6	0	0	5	1284	0	0	0	29	1224	18	0	0	0	20	18	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	129	0	0	0	81	668	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	437	0	0	0	15	0	0	0	1201318	2052	3661	688	466	198	18	0	0
W8-066112	 2015-01-17	2355	72	0	0	2	3	0	0	0	0	0	0	0	0	0	0	619	5	0	0	41	924	0	0	0	19	789	7	0	0	0	14	3	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	80	0	0	0	40	403	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	613	0	0	0	42	0	0	0	1202855	2941	2919	560	318	102	0	0	0
W8-126112	 2015-01-17	2164	102	0	0	16	9	0	0	0	0	0	0	0	0	0	0	548	3	0	0	9	1120	0	0	0	91	1169	21	0	0	1	42	11	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	98	0	0	0	115	515	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	21	0	0	0	1202849	1929	3381	591	480	147	1	0	0
W8-184112	 2015-01-17	1831	64	0	0	16	16	0	0	0	0	0	0	0	0	0	0	449	0	0	0	4	809	0	0	0	89	1067	11	0	0	8	90	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	43	0	0	0	144	441	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	44	0	0	0	1204653	1978	2807	400	375	121	7	0	0
W8-010112	 2015-01-17	2636	120	0	0	22	30	0	0	0	0	0	0	0	0	0	0	747	2	0	0	17	954	0	0	0	94	1418	13	0	0	2	70	8	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	73	0	0	1	186	620	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	0	0	0	58	0	0	0	1200086	3302	3658	524	480	181	4	0	0
W8-078112	 2015-01-17	2696	64	0	0	2	1	0	0	0	0	0	0	0	0	0	0	786	3	0	0	4	1071	0	0	0	20	910	12	0	0	0	21	5	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	77	0	0	0	101	499	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	1	0	0	12	0	0	0	1201710	2701	3533	538	369	132	4	0	0
W8-032112	 2015-01-17	2123	126	0	0	17	17	0	0	0	1	0	0	0	0	0	0	542	5	0	0	5	1107	0	0	0	59	1326	10	0	0	1	49	17	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	2	96	0	0	0	158	776	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	260	1	0	0	70	0	0	0	1202247	1901	3417	627	521	218	7	0	0
W8-114112	 2015-01-17	2090	122	0	0	18	23	0	0	0	0	0	0	0	0	0	0	528	5	0	0	2	1046	0	0	0	74	1111	27	0	0	0	29	10	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	61	0	0	0	85	566	3	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	60	0	0	0	1203562	1607	3360	558	374	161	9	0	0
W8-082112	 2015-01-17	1284	21	0	0	1	2	0	0	0	0	0	0	0	0	0	0	342	0	0	0	6	476	0	0	0	17	584	8	0	0	0	12	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	56	0	0	0	49	249	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	299	0	0	0	3	0	0	0	1207434	2428	1923	247	228	62	0	0	0
W8-097112	 2015-01-17	924	42	0	0	5	5	0	0	0	0	0	0	0	0	0	0	266	0	0	0	3	267	0	0	0	22	461	11	0	0	0	16	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	39	0	0	0	37	256	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	150	0	0	0	7	0	0	0	1210347	1243	1269	138	125	86	5	0	0
W8-086112	 2015-01-17	1456	33	0	0	4	4	0	0	0	0	0	0	0	0	0	0	363	0	0	0	1	455	0	0	0	26	646	11	0	0	1	29	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	54	0	0	0	84	334	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0	0	0	1206427	2913	1945	227	227	86	2	0	0
W8-192112	 2015-01-17	1640	65	0	0	18	10	0	0	0	1	0	0	0	0	0	0	405	1	0	0	5	627	0	0	0	73	1002	13	0	0	0	58	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	91	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	10	0	0	0	1205587	1977	2647	319	278	114	3	0	0
W8-068112	 2015-01-17	2102	67	0	0	4	0	0	0	0	0	0	0	0	0	0	0	569	4	0	0	3	852	0	0	0	24	861	16	0	0	0	30	12	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	69	0	0	0	86	497	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	0	0	0	15	0	0	0	1203398	2642	3166	426	316	132	9	0	0
W8-061112	 2015-01-17	1969	65	0	0	1	4	0	0	0	0	0	0	0	0	0	0	571	4	0	0	23	805	0	0	0	36	915	18	0	0	0	29	17	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	72	0	0	0	111	557	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	450	1	0	0	38	0	0	0	1203231	3202	2728	406	305	142	14	0	0
W8-022112	 2015-01-17	3343	167	0	0	31	80	0	0	1	7	1	0	0	0	0	0	728	3	0	0	6	1201	0	0	0	183	1564	41	0	0	14	257	65	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	95	0	0	0	168	824	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	23	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	644	0	0	0	21	0	0	0	1197718	3655	3583	534	524	223	19	0	0
W8-062111	 2015-01-18	1853	59	0	0	1	1	0	0	0	0	0	0	0	0	0	0	486	2	0	0	3	649	0	0	0	20	683	11	0	0	0	14	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	44	0	0	0	51	352	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	471	0	0	0	30	0	0	0	1204539	3224	2506	385	227	109	3	0	0
W8-169111	 2015-01-18	675	15	0	0	6	0	0	0	0	0	0	0	0	0	0	0	176	1	0	0	3	330	0	0	0	17	389	5	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	21	0	0	0	29	160	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	159	0	0	0	32	0	0	0	1211046	1060	1262	155	129	49	4	0	0
W8-213111	 2015-01-18	475	11	0	0	2	1	0	0	0	0	0	0	0	0	0	0	139	0	0	0	1	188	0	0	0	30	246	5	0	0	0	15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	74	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	65	0	0	0	10	0	0	0	1212537	691	811	95	96	49	3	0	0
W8-005111	 2015-01-18	2427	46	0	0	0	2	0	0	0	0	0	0	0	0	0	0	768	0	0	0	13	663	0	0	0	6	773	11	0	0	0	20	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	61	0	0	0	80	471	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	0	0	0	7	0	0	0	1202586	3595	2953	304	295	142	6	0	0
W8-168111	 2015-01-18	1261	45	0	0	2	2	0	0	0	0	0	0	0	0	0	0	378	2	0	0	4	491	0	0	0	31	654	16	0	0	0	18	5	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	42	0	0	1	106	448	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	427	0	0	0	20	0	0	0	1207025	2323	1787	285	226	96	8	0	0
W8-219111	 2015-01-18	1292	35	0	0	0	1	0	0	0	0	0	0	0	0	0	0	366	0	0	0	4	454	0	0	0	12	451	14	0	0	0	21	12	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	56	0	0	0	51	240	3	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	292	0	0	0	18	0	0	0	1207810	2264	1795	277	164	79	7	0	0
W8-067111	 2015-01-18	2680	123	0	0	23	42	0	0	0	3	0	0	0	0	0	0	728	3	0	0	4	1157	0	0	0	113	1337	24	0	0	3	79	13	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	112	0	0	1	199	767	5	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	422	0	0	0	17	0	0	0	1199861	2880	3823	570	469	222	15	0	0
W8-180111	 2015-01-18	1884	71	0	0	35	33	0	0	0	0	0	0	0	0	0	0	404	2	0	0	6	738	0	0	0	273	1513	14	0	0	12	186	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	85	0	0	1	241	811	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	29	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	7	0	0	0	1203535	1625	2723	503	520	210	15	0	0
W8-150111	 2015-01-18	2027	77	0	0	12	2	0	0	0	0	0	0	0	0	0	0	583	4	0	0	1	872	0	0	0	34	1009	14	0	0	0	40	7	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	68	0	0	0	125	697	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	24	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	409	1	0	0	12	0	0	0	1202983	2465	3323	387	317	196	21	0	0
W8-011111	 2015-01-18	2505	128	0	0	10	20	0	0	0	2	0	0	0	0	0	0	494	3	0	0	4	794	0	0	0	54	946	10	0	0	1	73	14	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	57	0	0	0	89	562	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	32	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	642	1	0	0	17	0	0	0	1201887	3744	2793	355	316	157	13	0	0
W8-208111	 2015-01-18	2120	80	0	0	18	65	0	0	0	1	0	0	0	0	0	0	400	0	0	0	1	1040	0	0	1	141	1674	27	0	0	7	223	22	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	94	0	0	0	217	938	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	248	0	0	0	21	0	0	0	1201544	1745	3722	606	493	243	11	0	0
W8-059111	 2015-01-18	1153	130	0	0	51	114	0	0	0	7	0	0	0	0	0	0	280	3	0	0	1	663	0	0	0	168	1454	11	0	0	3	211	17	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	69	0	0	0	204	874	2	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	41	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	157	0	0	0	16	0	0	0	1205926	1004	2185	358	381	223	23	0	0
W8-012111	 2015-01-18	2286	87	0	0	17	9	0	0	0	0	0	0	0	0	0	0	524	1	0	0	1	991	0	0	0	39	953	9	0	0	0	23	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	55	0	0	0	101	568	5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	41	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	540	0	0	0	56	0	0	0	1201737	3545	3133	507	322	128	20	0	0
W8-078111	 2015-01-18	3200	119	0	0	19	18	0	0	0	1	0	0	0	0	0	0	848	4	0	0	7	1337	0	0	0	145	1453	27	0	0	0	52	16	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	134	0	0	0	183	846	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	25	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	669	0	0	0	75	0	0	0	1196489	4436	4120	718	563	212	13	0	0
W8-032111	 2015-01-18	2062	77	0	0	3	9	0	0	0	0	0	0	0	0	0	0	633	1	0	0	8	889	0	0	0	38	965	14	0	0	0	42	15	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	77	0	0	0	133	560	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	395	0	0	0	5	0	0	0	1203064	2779	2982	459	343	142	10	0	0
W8-204111	 2015-01-18	1763	71	0	0	14	10	0	0	0	0	0	0	0	0	0	0	485	1	0	0	9	866	0	0	0	40	1024	8	0	0	2	34	3	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	2	69	0	0	0	122	638	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	31	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	311	0	0	0	15	0	0	0	1204370	1874	3004	433	360	133	20	0	0
W8-114111	 2015-01-18	2519	105	0	0	16	10	0	0	0	0	0	0	0	0	0	0	604	3	0	0	1	855	0	0	0	53	930	16	0	0	0	23	9	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	56	0	0	0	110	578	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	728	0	0	0	34	0	0	0	1201224	3764	3140	428	337	159	9	0	0
W8-028111	 2015-01-18	1277	53	0	0	34	15	0	0	0	0	0	0	0	0	0	0	332	1	0	0	6	658	0	0	0	128	1062	15	0	0	1	75	10	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	83	0	0	0	126	524	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	197	0	0	0	20	0	0	0	1206214	1514	2445	403	393	136	4	0	0
W8-207111	 2015-01-18	1639	65	0	0	7	7	0	0	0	0	0	0	0	0	0	0	477	0	0	0	14	739	0	0	0	81	981	15	0	0	0	52	8	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	73	0	0	0	94	492	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	282	1	0	0	26	0	0	0	1204891	2310	2636	400	323	112	5	0	0
W8-097111	 2015-01-18	1436	17	0	0	2	0	0	0	0	0	0	0	0	0	0	0	589	1	0	0	9	329	0	0	0	4	348	4	0	0	0	15	10	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	29	0	0	0	20	154	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	341	0	0	0	15	0	0	0	1207731	2798	1506	154	160	38	5	0	0
W8-068111	 2015-01-18	1282	39	0	0	9	14	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	533	0	0	0	35	632	7	0	0	1	24	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	79	293	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	299	0	0	0	0	0	0	0	1207492	1961	2087	280	236	86	1	0	0
W8-061111	 2015-01-18	2321	68	0	0	5	0	0	0	0	0	0	0	0	0	0	0	684	3	0	0	12	721	0	0	0	30	765	32	0	0	0	33	18	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	95	0	0	0	87	564	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	725	0	0	0	71	0	0	0	1201487	4504	2595	401	339	147	7	0	0
W8-139111	 2015-01-18	1306	43	0	0	4	5	0	0	0	0	0	0	0	0	0	0	389	1	0	0	11	582	0	0	0	24	675	4	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	36	0	0	0	66	435	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	20	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	33	0	0	0	1207156	1946	2160	260	210	115	13	0	0
W8-034111	 2015-01-18	1371	23	0	0	1	4	0	0	0	0	0	0	0	0	0	0	412	0	0	0	4	509	0	0	0	26	577	17	0	0	0	16	7	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	58	0	0	0	66	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	332	0	0	0	28	0	0	0	1206784	2586	2033	250	221	84	3	0	0
W8-159111	 2015-01-18	2018	147	0	0	42	40	0	0	0	1	0	0	0	0	0	0	473	5	0	0	25	1033	0	0	0	175	1741	23	0	0	5	141	16	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	101	0	0	0	189	949	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	28	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	26	0	0	0	1202657	1275	3009	572	527	263	24	0	0
W8-053111	 2015-01-18	1332	36	0	0	20	9	0	0	0	0	0	0	0	0	0	0	358	0	0	0	4	616	0	0	0	80	796	14	0	0	2	34	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	46	0	0	0	93	383	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	204	0	0	0	22	0	0	0	1207032	1685	2219	353	297	99	2	0	0
W8-064111	 2015-01-18	2495	91	0	0	4	4	0	0	0	0	0	0	0	0	0	0	646	2	0	0	1	882	0	0	0	17	828	8	0	0	1	30	7	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	71	0	0	0	88	475	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	570	0	0	0	30	0	0	0	1201973	3417	3243	451	267	110	7	0	0
W8-062112	 2015-01-18	2293	100	0	0	1	14	0	0	0	0	0	0	0	0	0	0	618	1	0	0	14	955	0	0	0	31	1023	18	0	0	0	19	8	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	95	0	0	0	98	572	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	498	0	0	0	38	0	0	0	1201674	3378	3219	491	402	143	8	0	0
W8-168112	 2015-01-18	1505	63	0	0	7	4	0	0	0	0	0	0	0	0	0	0	568	1	0	0	22	568	0	0	0	29	641	13	0	0	0	35	6	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	53	0	0	0	76	347	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	352	0	0	0	77	0	0	0	1205762	2579	2379	340	211	78	4	0	0
W8-180112	 2015-01-18	747	26	0	0	8	18	0	0	0	0	0	0	0	0	0	0	218	0	0	0	3	235	0	0	0	106	638	8	0	0	5	96	10	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	26	0	0	0	171	416	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	155	0	0	0	20	0	0	0	1209809	1353	1162	160	197	138	4	0	0
W8-150112	 2015-01-18	1298	30	0	0	1	2	0	0	0	0	0	0	0	0	0	0	320	0	0	0	5	629	0	0	0	20	661	3	0	0	0	20	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	51	0	0	0	60	348	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	326	0	0	0	51	0	0	0	1206807	2181	2225	345	290	53	2	0	0
