,,SSD,SSD,pots,Field  2010-11,Field 2011-12,,,Field 2012-13,,Field 2013-14,,
Gen 0=8-way F1,8-way F1 plant,F1 to F2,F2 to F3,F3 to F4,F4 to F5 nursery,F5 to F6 nursery,YT Reps,728 SNP 90k,F6 to F7 nursery,YT reps,F7 to F8 nursery,YT reps,
MEL 084-5,8MEL-1071-13,MEL 084-5,MEL 084-5,MEL 084-5,MEL 084-5,MEL 084-5,2,7-D-10,MEL 084-5,2,MEL 084-5,2,
MEL 084-6,8MEL-1071-14,MEL 084-6,MEL 084-6,MEL 084-6,MEL 084-6,MEL 084-6,2,,MEL 084-6,0,MEL 084-6,0,
MEL 084-7,8MEL-1071-15,MEL 084-7,MEL 084-7,MEL 084-7,MEL 084-7,MEL 084-7,3,3-C-7,MEL 084-7,2,MEL 084-7,2,
MEL 085-1,8MEL-1073-01,MEL 085-1,MEL 085-1a,MEL 085-1a,MEL 085-1a,MEL 085-1a,2,,stop - others from F1,,,,
,8MEL-1073-01,,MEL 085-1b,MEL 085-1b,MEL 085-1b,MEL 085-1b,2,7-D-11,MEL 085-1b,2,MEL 085-1b,2,
MEL 085-2,8MEL-1073-02,MEL 085-2,MEL 085-2a,MEL 085-2a,MEL 085-2a,MEL 085-2a,2,,MEL 085-2a,2,MEL 085-2a,2,
,8MEL-1073-02,,MEL 085-2b,MEL 085-2b,MEL 085-2b,MEL 085-2b,2,3-C-8,MEL 085-2b,2,MEL 085-2b,2,
MEL 085-3,8MEL-1073-03,MEL 085-3,MEL 085-3,MEL 085-3,MEL 085-3,MEL 085-3,2,,MEL 085-3,0,MEL 085-3,0,
MEL 085-4,8MEL-1073-04,MEL 085-4,MEL 085-4,MEL 085-4,MEL 085-4,MEL 085-4,2,3-C-9,MEL 085-4,2,MEL 085-4,2,
MEL 086-1,8MEL-1073-05,MEL 086-1,MEL 086-1,MEL 086-1,MEL 086-1,MEL 086-1,2,,MEL 086-1,0,MEL 086-1,0,
MEL 086-2,8MEL-1073-06,MEL 086-2,MEL 086-2,MEL 086-2,MEL 086-2,MEL 086-2,2,,MEL 086-2,0,MEL 086-2,0,
MEL 086-3,8MEL-1073-07,MEL 086-3,MEL 086-3,MEL 086-3,MEL 086-3,MEL 086-3,1,3-C-10,MEL 086-3,2,MEL 086-3,2,
MEL 086-4,8MEL-1073-08,MEL 086-4,MEL 086-4,MEL 086-4,MEL 086-4,MEL 086-4,0,,stop - dwarf,,,,
MEL 086-5,8MEL-1073-09,MEL 086-5,MEL 086-5,,,,,,,,,,
MEL 086-6,8MEL-1073-10,MEL 086-6,MEL 086-6,MEL 086-6,MEL 086-6,MEL 086-6,1,,MEL 086-6,0,MEL 086-6,0,
MEL 086-7,8MEL-1073-11,MEL 086-7,MEL 086-7,MEL 086-7,MEL 086-7,MEL 086-7,2,3-C-11,MEL 086-7,2,MEL 086-7,2,
MEL 086-8,8MEL-1073-12,MEL 086-8,MEL 086-8,MEL 086-8,MEL 086-8,MEL 086-8,2,,MEL 086-8,0,MEL 086-8,0,
MEL 087-1,8MEL-1074-01,MEL 087-1,MEL 087-1a,MEL 087-1a,MEL 087-1a,MEL 087-1a,2,,MEL 087-1a,2,MEL 087-1a,2,
,8MEL-1074-01,,MEL 087-1b,MEL 087-1b,MEL 087-1b,MEL 087-1b,2,,MEL 087-1b,0,MEL 087-1b,0,
,8MEL-1074-01,,MEL 087-1c,MEL 087-1c,MEL 087-1c,MEL 087-1c,2,3-C-12,MEL 087-1c,2,MEL 087-1c,2,
,8MEL-1074-01,,MEL 087-1d,MEL 087-1d,MEL 087-1d,MEL 087-1d,1,,MEL 087-1d,0,MEL 087-1d,0,
,8MEL-1074-01,,MEL 087-1e,MEL 087-1e,MEL 087-1e,stop v chlorotic,,,,,,,
,8MEL-1074-01,,MEL 087-1f,MEL 087-1f,MEL 087-1f,MEL 087-1f,2,,MEL 087-1f,0,MEL 087-1f,0,
MEL 088-1,8MEL-1075-01,MEL 088-1,MEL 088-1,MEL 088-1,MEL 088-1,MEL 088-1,1,3-D-1,MEL 088-1,2,MEL 088-1,2,
MEL 088-2,8MEL-1075-02,MEL 088-2,MEL 088-2,MEL 088-2,MEL 088-2,MEL 088-2,0,,MEL 088-2,0,MEL 088-2,0,
MEL 088-3,8MEL-1075-03,MEL 088-3,MEL 088-3,MEL 088-3,MEL 088-3,MEL 088-3,2,3-D-2,MEL 088-3,2,MEL 088-3,2,
MEL 088-4,8MEL-1075-04,MEL 088-4,,,,,,,,,,,
MEL 088-5,8MEL-1075-05,MEL 088-5,MEL 088-5,,,,,,,,,,
MEL 088-6,8MEL-1075-06,MEL 088-6,MEL 088-6,MEL 088-6,MEL 088-6,MEL 088-6,2,3-D-3,MEL 088-6,2,MEL 088-6,2,
MEL 088-7,8MEL-1075-07,MEL 088-7,MEL 088-7,MEL 088-7,MEL 088-7,MEL 088-7,2,3-D-4,MEL 088-7,2,MEL 088-7,2,
MEL 088-8,8MEL-1075-08,MEL 088-8,MEL 088-8,MEL 088-8,MEL 088-8,MEL 088-8,1,7-D-12,MEL 088-8,2,MEL 088-8,2,
MEL 089-1,8MEL-1076-01,MEL 089-1,MEL 089-1a,MEL 089-1a,MEL 089-1a,MEL 089-1a,2,3-D-5,MEL 089-1a,2,MEL 089-1a,2,
,8MEL-1076-01,,MEL 089-1b,MEL 089-1b,MEL 089-1b,MEL 089-1b,2,,stop - others from F1,,,,
MEL 089-2,8MEL-1076-02,MEL 089-2,MEL 089-2a,MEL 089-2a,MEL 089-2a,MEL 089-2a,2,3-D-6,MEL 089-2a,2,MEL 089-2a,2,
,8MEL-1076-02,,MEL 089-2b,MEL 089-2b,MEL 089-2b,MEL 089-2b,2,,MEL 089-2b,2,MEL 089-2b,2,
MEL 089-3,8MEL-1076-03,MEL 089-3,MEL 089-3,,,,,,,,,,
MEL 089-4,8MEL-1076-04,MEL 089-4,MEL 089-4,MEL 089-4,MEL 089-4,MEL 089-4,2,3-D-7,MEL 089-4,2,MEL 089-4,2,
MEL 090-1,8MEL-1077-01,MEL 090-1,MEL 090-1a,MEL 090-1a,MEL 090-1a,MEL 090-1a,2,3-D-8,MEL 090-1a,2,MEL 090-1a,2,
,8MEL-1077-01,,MEL 090-1b,MEL 090-1b,MEL 090-1b,MEL 090-1b,2,,MEL 090-1b,2,MEL 090-1b,2,
,8MEL-1077-01,,MEL 090-1c,MEL 090-1c,MEL 090-1c,MEL 090-1c,2,,MEL 090-1c,0,MEL 090-1c,0,
MEL 090-2,8MEL-1077-02,MEL 090-2,MEL 090-2a,MEL 090-2a,MEL 090-2a,MEL 090-2a,2,,MEL 090-2a,0,MEL 090-2a,0,
,8MEL-1077-02,,MEL 090-2b,MEL 090-2b,MEL 090-2b,MEL 090-2b,0,,stop - others from F1,,,,
,8MEL-1077-02,,MEL 090-2c,MEL 090-2c,MEL 090-2c,MEL 090-2c,2,3-D-9,MEL 090-2c,2,MEL 090-2c,2,
MEL 091-1,8MEL-1078-01,MEL 091-1,MEL 091-1a,MEL 091-1a,MEL 091-1a,MEL 091-1a,0,7-E-1,MEL 091-1a,2,MEL 091-1a,2,
,8MEL-1078-01,,MEL 091-1b,MEL 091-1b,MEL 091-1b,MEL 091-1b,0,,MEL 091-1b,2,MEL 091-1b,2,
MEL 091-2,8MEL-1078-02,MEL 091-2,MEL 091-2,MEL 091-2,MEL 091-2,MEL 091-2,2,3-D-10,MEL 091-2,2,MEL 091-2,2,
MEL 091-3,8MEL-1078-03,MEL 091-3,MEL 091-3,MEL 091-3,MEL 091-3,MEL 091-3,2,3-D-11,MEL 091-3,2,MEL 091-3,2,
MEL 091-4,8MEL-1078-04,MEL 091-4,MEL 091-4,MEL 091-4,MEL 091-4,MEL 091-4,2,3-D-12,MEL 091-4,2,MEL 091-4,2,
MEL 091-5,8MEL-1078-05,MEL 091-5,MEL 091-5,MEL 091-5,MEL 091-5,MEL 091-5,2,3-E-1,MEL 091-5,2,MEL 091-5,2,
MEL 092-1,8MEL-1079-01,MEL 092-1,MEL 092-1,MEL 092-1,MEL 092-1,MEL 092-1,2,3-E-2,MEL 092-1,2,MEL 092-1,2,
MEL 092-2,8MEL-1079-02,MEL 092-2,MEL 092-2,MEL 092-2,MEL 092-2,MEL 092-2,2,,MEL 092-2,0,MEL 092-2,0,
MEL 092-3,8MEL-1079-03,MEL 092-3,MEL 092-3,MEL 092-3,MEL 092-3,MEL 092-3,2,3-E-3,MEL 092-3,2,MEL 092-3,2,
MEL 092-4,8MEL-1079-04,MEL 092-4,MEL 092-4,MEL 092-4,MEL 092-4,MEL 092-4,2,7-E-2,MEL 092-4,2,MEL 092-4,2,
MEL 092-5,8MEL-1079-05,MEL 092-5,MEL 092-5,MEL 092-5,,,,,,,,,
MEL 092-6,8MEL-1079-06,MEL 092-6,MEL 092-6,MEL 092-6,MEL 092-6,MEL 092-6,2,3-E-4,MEL 092-6,2,MEL 092-6,2,
MEL 092-7,8MEL-1079-07,MEL 092-7,MEL 092-7,MEL 092-7,MEL 092-7,MEL 092-7,2,,MEL 092-7,0,MEL 092-7,0,
MEL 092-8,8MEL-1079-08,MEL 092-8,MEL 092-8,MEL 092-8,MEL 092-8,MEL 092-8,2,3-E-5,MEL 092-8,2,MEL 092-8,2,
MEL 093-1,8MEL-1080-01,MEL 093-1,MEL 093-1,MEL 093-1,MEL 093-1,MEL 093-1,0,,MEL 093-1,0,MEL 093-1,0,
MEL 093-2,8MEL-1080-02,MEL 093-2,MEL 093-2,MEL 093-2,MEL 093-2,MEL 093-2,2,3-E-6,MEL 093-2,2,MEL 093-2,2,
MEL 093-3,8MEL-1080-03,MEL 093-3,MEL 093-3,MEL 093-3,MEL 093-3,MEL 093-3,2,3-E-7,MEL 093-3,2,MEL 093-3,2,
MEL 093-4,8MEL-1080-04,MEL 093-4,MEL 093-4,MEL 093-4,MEL 093-4,MEL 093-4,2,7-E-3,MEL 093-4,2,MEL 093-4,2,
MEL 093-5,8MEL-1080-05,MEL 093-5,MEL 093-5,MEL 093-5,MEL 093-5,MEL 093-5,0,,MEL 093-5,0,MEL 093-5,0,
MEL 093-6,8MEL-1080-06,MEL 093-6,MEL 093-6,MEL 093-6,MEL 093-6,MEL 093-6,2,3-E-8,MEL 093-6,2,MEL 093-6,2,
MEL 093-7,8MEL-1080-07,MEL 093-7,MEL 093-7,MEL 093-7,MEL 093-7,MEL 093-7,2,3-E-9,MEL 093-7,2,MEL 093-7,2,
MEL 093-8,8MEL-1080-08,MEL 093-8,MEL 093-8,MEL 093-8,MEL 093-8,MEL 093-8,2,,MEL 093-8,0,MEL 093-8,0,
MEL 094-1,8MEL-1081-01,MEL 094-1,MEL 094-1a,MEL 094-1a,MEL 094-1a,MEL 094-1a,2,,stop - others from F1,,,,
,8MEL-1081-01,,MEL 094-1b,MEL 094-1b,MEL 094-1b,MEL 094-1b,2,,stop - others from F1,,,,
,8MEL-1081-01,,MEL 094-1c,MEL 094-1c,MEL 094-1c,MEL 094-1c,2,3-E-10,MEL 094-1c,2,MEL 094-1c,2,
MEL 094-2,8MEL-1081-02,MEL 094-2,MEL 094-2a,MEL 094-2a,MEL 094-2a,MEL 094-2a,2,,MEL 094-2a,0,MEL 094-2a,0,
,8MEL-1081-02,,MEL 094-2b,MEL 094-2b,MEL 094-2b,MEL 094-2b,2,,stop - others from F1,,,,
,8MEL-1081-02,,MEL 094-2c,MEL 094-2c,MEL 094-2c,MEL 094-2c,2,3-E-11,MEL 094-2c,2,MEL 094-2c,2,
MEL 095-1,8MEL-1082-01,MEL 095-1,MEL 095-1,MEL 095-1,MEL 095-1,MEL 095-1,2,7-E-4,MEL 095-1,2,MEL 095-1,2,
MEL 095-2,8MEL-1082-02,MEL 095-2,MEL 095-2,MEL 095-2,MEL 095-2,MEL 095-2,2,3-E-12,MEL 095-2,2,MEL 095-2,2,
MEL 095-3,8MEL-1082-03,MEL 095-3,MEL 095-3,MEL 095-3,MEL 095-3,MEL 095-3,2,,MEL 095-3,0,MEL 095-3,0,
MEL 095-4,8MEL-1082-04,MEL 095-4,MEL 095-4,MEL 095-4,MEL 095-4,MEL 095-4,0,,MEL 095-4,0,MEL 095-4,0,
MEL 095-5,8MEL-1082-05,MEL 095-5,MEL 095-5,MEL 095-5,MEL 095-5,MEL 095-5,2,,MEL 095-5,0,MEL 095-5,0,
MEL 095-6,8MEL-1082-06,MEL 095-6,MEL 095-6,MEL 095-6,MEL 095-6,MEL 095-6,2,3-F-1,MEL 095-6,2,MEL 095-6,2,
MEL 095-7,8MEL-1082-07,MEL 095-7,MEL 095-7,MEL 095-7,MEL 095-7,MEL 095-7A,3,3-F-2,MEL 095-7,2,MEL 095-7,2,
,,,,,,MEL 095-7B,,,stop double family,,,,
MEL 095-8,8MEL-1082-08,MEL 095-8,MEL 095-8,MEL 095-8,MEL 095-8,MEL 095-8A,3,,stop double family,,MEL 095-8,,
,,,,,,MEL 095-8B,,3-F-3,MEL 095-8,2,,2,
MEL 096-1,8MEL-1083-01,MEL 096-1,MEL 096-1a,MEL 096-1a,MEL 096-1a,MEL 096-1a,2,3-F-4,MEL 096-1a,2,MEL 096-1a,2,
,8MEL-1083-01,,MEL 096-1b,MEL 096-1b,MEL 096-1b,MEL 096-1b,2,,stop - others from F1,,,,
MEL 096-2,8MEL-1083-02,MEL 096-2,MEL 096-2,MEL 096-2,MEL 096-2,MEL 096-2,2,3-F-5,MEL 096-2,2,MEL 096-2,2,
MEL 096-3,8MEL-1083-03,MEL 096-3,,,,,,,,,,,
MEL 096-4,8MEL-1083-04,MEL 096-4,MEL 096-4,MEL 096-4,MEL 096-4,MEL 096-4,2,7-E-5,MEL 096-4,2,MEL 096-4,2,
MEL 096-5,8MEL-1083-05,MEL 096-5,MEL 096-5,MEL 096-5,MEL 096-5,MEL 096-5,2,3-F-6,MEL 096-5,2,MEL 096-5,2,
MEL 096-6,8MEL-1083-06,MEL 096-6,MEL 096-6,MEL 096-6,MEL 096-6,MEL 096-6,2,3-F-7,MEL 096-6,2,MEL 096-6,2,
MEL 096-7,8MEL-1083-07,MEL 096-7,,,,,,,,,,,
MEL 096-8,8MEL-1083-08,MEL 096-8,,,,,,,,,,,
MEL 097-1,8MEL-1084-01,MEL 097-1,MEL 097-1,MEL 097-1,MEL 097-1,MEL 097-1,2,3-F-8,MEL 097-1,2,MEL 097-1,2,
MEL 097-2,8MEL-1084-02,MEL 097-2,MEL 097-2,MEL 097-2,MEL 097-2,MEL 097-2A,3,3-F-9,MEL 097-2,2,MEL 097-2,2,
,,,,,,MEL 097-2B,,,stop double family,,,,
MEL 097-3,8MEL-1084-03,MEL 097-3,MEL 097-3,MEL 097-3,MEL 097-3,MEL 097-3A,3,3-F-10,MEL 097-3,2,MEL 097-3,2,
,,,,,,MEL 097-3B,,,stop double family,,,,
MEL 097-4,8MEL-1084-04,MEL 097-4,MEL 097-4,,,,,,,,,,
MEL 097-5,8MEL-1084-05,MEL 097-5,MEL 097-5,MEL 097-5,MEL 097-5,MEL 097-5,2,3-F-11,MEL 097-5,2,MEL 097-5,2,
MEL 097-6,8MEL-1084-06,MEL 097-6,MEL 097-6,MEL 097-6,MEL 097-6,MEL 097-6,2,7-E-6,MEL 097-6,2,MEL 097-6,2,
MEL 098-1,8MEL-1085-01,MEL 098-1,MEL 098-1,MEL 098-1,MEL 098-1,MEL 098-1,2,7-E-7,MEL 098-1,2,MEL 098-1,2,
MEL 098-2,8MEL-1085-02,MEL 098-2,MEL 098-2,MEL 098-2,MEL 098-2,MEL 098-2,2,3-F-12,MEL 098-2,2,MEL 098-2,2,
MEL 098-3,8MEL-1085-03,MEL 098-3,MEL 098-3,MEL 098-3,MEL 098-3,stop dwarf,,,,,,,
MEL 098-4,8MEL-1085-04,MEL 098-4,MEL 098-4,MEL 098-4,MEL 098-4,MEL 098-4,2,,MEL 098-4,2,MEL 098-4,2,
MEL 098-5,8MEL-1085-05,MEL 098-5,MEL 098-5,MEL 098-5,MEL 098-5,MEL 098-5A,3,,stop double family,,,,
,,,,,,MEL 098-5B,,3-G-1,MEL 098-5,2,MEL 098-5,2,
MEL 098-6,8MEL-1085-06,MEL 098-6,MEL 098-6,MEL 098-6,MEL 098-6,MEL 098-6,2,,MEL 098-6,0,MEL 098-6,0,
MEL 098-7,8MEL-1085-07,MEL 098-7,MEL 098-7,MEL 098-7,MEL 098-7,MEL 098-7,2,3-G-2,MEL 098-7,2,MEL 098-7,2,
MEL 098-8,8MEL-1085-08,MEL 098-8,MEL 098-8,MEL 098-8,MEL 098-8,MEL 098-8,2,,MEL 098-8,0,MEL 098-8,0,
MEL 099-1,8MEL-1086-01,MEL 099-1,MEL 099-1,MEL 099-1,MEL 099-1,stop dwarf,,,,,,,
MEL 099-2,8MEL-1086-02,MEL 099-2,MEL 099-2,MEL 099-2,MEL 099-2,MEL 099-2,2,3-G-3,MEL 099-2,2,MEL 099-2,2,
MEL 099-3,8MEL-1086-03,MEL 099-3,MEL 099-3,,,,,,,,,,
MEL 099-4,8MEL-1086-04,MEL 099-4,MEL 099-4,MEL 099-4,MEL 099-4,MEL 099-4,2,3-G-4,MEL 099-4,2,MEL 099-4,2,
MEL 099-5,8MEL-1086-05,MEL 099-5,MEL 099-5,MEL 099-5,MEL 099-5,MEL 099-5,2,7-E-8,MEL 099-5,2,MEL 099-5,2,
MEL 099-6,8MEL-1086-06,MEL 099-6,MEL 099-6,MEL 099-6,MEL 099-6,MEL 099-6,2,,MEL 099-6,0,MEL 099-6,0,
MEL 099-7,8MEL-1086-07,MEL 099-7,MEL 099-7,MEL 099-7,MEL 099-7,stop,,,,,,,
MEL 099-8,8MEL-1086-08,MEL 099-8,MEL 099-8,MEL 099-8,MEL 099-8,MEL 099-8,2,3-G-5,MEL 099-8,2,MEL 099-8,2,
MEL 100-1,8MEL-1087-01,MEL 100-1,MEL 100-1a,MEL 100-1a,MEL 100-1a,MEL 100-1a,2,,MEL 100-1a,0,MEL 100-1a,0,
,8MEL-1087-01,,MEL 100-1b,MEL 100-1b,MEL 100-1b,MEL 100-1b,2,3-G-7,MEL 100-1b,2,MEL 100-1b,2,
,8MEL-1087-01,,MEL 100-1c,MEL 100-1c,MEL 100-1c,MEL 100-1c,2,,MEL 100-1c,0,MEL 100-1c,0,
MEL 100-2,8MEL-1087-02,MEL 100-2,MEL 100-2a,MEL 100-2a,MEL 100-2a,MEL 100-2a,2,,stop - others from F1,,,,
,8MEL-1087-02,,MEL 100-2b,MEL 100-2b,MEL 100-2b,MEL 100-2b,2,3-G-8,MEL 100-2b,2,MEL 100-2b,2,
,8MEL-1087-02,,MEL 100-2c,MEL 100-2c,MEL 100-2c,MEL 100-2c,2,,MEL 100-2c,0,MEL 100-2c,0,
MEL 101-1,8MEL-1088-01,MEL 101-1,MEL 101-1,MEL 101-1,MEL 101-1,MEL 101-1,2,3-G-9,MEL 101-1,2,MEL 101-1,2,
MEL 101-2,8MEL-1088-02,MEL 101-2,MEL 101-2,,,,,,,,,,
MEL 101-3,8MEL-1088-03,MEL 101-3,MEL 101-3,MEL 101-3,,,,,,,,,
MEL 101-4,8MEL-1088-04,MEL 101-4,MEL 101-4,MEL 101-4,MEL 101-4,MEL 101-4,2,3-G-10,MEL 101-4,2,MEL 101-4,2,
MEL 101-5,8MEL-1088-05,MEL 101-5,MEL 101-5,MEL 101-5,MEL 101-5,MEL 101-5,0,7-E-9,MEL 101-5,2,MEL 101-5,2,
MEL 101-6,8MEL-1088-06,MEL 101-6,MEL 101-6,MEL 101-6,MEL 101-6,MEL 101-6,0,,MEL 101-6,0,MEL 101-6,0,
MEL 101-7,8MEL-1088-07,MEL 101-7,MEL 101-7,MEL 101-7,MEL 101-7,MEL 101-7,2,3-G-11,MEL 101-7,2,MEL 101-7,2,
MEL 101-8,8MEL-1088-08,MEL 101-8,MEL 101-8,MEL 101-8,MEL 101-8,MEL 101-8,0,,MEL 101-8,0,MEL 101-8,0,
MEL 102-1,8MEL-1089-01,MEL 102-1,MEL 102-1,MEL 102-1,MEL 102-1,MEL 102-1,2,7-E-10,MEL 102-1,2,MEL 102-1,2,
MEL 102-2,8MEL-1089-02,MEL 102-2,MEL 102-2,MEL 102-2,MEL 102-2,stop seed lost,0,,,,,,
MEL 102-3,8MEL-1089-03,MEL 102-3,MEL 102-3,MEL 102-3,MEL 102-3,MEL 102-3,2,3-G-12,MEL 102-3,2,MEL 102-3,2,
MEL 102-4,8MEL-1089-04,MEL 102-4,MEL 102-4,MEL 102-4,MEL 102-4,MEL 102-4,2,3-H-1,MEL 102-4,2,MEL 102-4,2,
MEL 102-5,8MEL-1089-05,MEL 102-5,MEL 102-5,MEL 102-5,MEL 102-5,MEL 102-5,2,3-H-2,MEL 102-5,2,MEL 102-5,2,
MEL 102-6,8MEL-1089-06,MEL 102-6,MEL 102-6,MEL 102-6,MEL 102-6,MEL 102-6,2,,MEL 102-6,2,MEL 102-6,2,
MEL 102-7,8MEL-1089-07,MEL 102-7,MEL 102-7,,,,,,,,,,
MEL 102-8,8MEL-1089-08,MEL 102-8,,,,,,,,,,,
MEL 103-1,8MEL-1090-01,MEL 103-1,MEL 103-1,MEL 103-1,MEL 103-1,MEL 103-1,1,3-H-3,MEL 103-1,2,MEL 103-1,2,
MEL 103-2,8MEL-1090-02,MEL 103-2,MEL 103-2,MEL 103-2,MEL 103-2,MEL 103-2,1,3-H-4,MEL 103-2,2,MEL 103-2,2,
MEL 103-3,8MEL-1090-03,MEL 103-3,MEL 103-3,MEL 103-3,MEL 103-3,MEL 103-3,2,3-H-5,MEL 103-3,2,MEL 103-3,2,
MEL 103-4,8MEL-1090-04,MEL 103-4,MEL 103-4,MEL 103-4,didn't grow,,,,,,,,
MEL 103-5,8MEL-1090-05,MEL 103-5,MEL 103-5,MEL 103-5,MEL 103-5,MEL 103-5,0,,MEL 103-5,2,MEL 103-5,2,
MEL 103-6,8MEL-1090-06,MEL 103-6,MEL 103-6,MEL 103-6,MEL 103-6,MEL 103-6,0,,MEL 103-6,0,MEL 103-6,0,
MEL 103-7,8MEL-1090-07,MEL 103-7,MEL 103-7,MEL 103-7,MEL 103-7,MEL 103-7,0,,MEL 103-7,0,MEL 103-7,0,
MEL 103-8,8MEL-1090-08,MEL 103-8,MEL 103-8,MEL 103-8,MEL 103-8,MEL 103-8,2,7-E-11,MEL 103-8,2,MEL 103-8,2,
MEL 104-1,8MEL-1091-01,MEL 104-1,MEL 104-1,MEL 104-1,MEL 104-1,MEL 104-1,2,,MEL 104-1,0,MEL 104-1,0,
MEL 104-2,8MEL-1091-02,MEL 104-2,MEL 104-2,MEL 104-2,MEL 104-2,MEL 104-2,2,7-E-12,MEL 104-2,2,MEL 104-2,2,
MEL 104-3,8MEL-1091-03,MEL 104-3,MEL 104-3,MEL 104-3,MEL 104-3,MEL 104-3,2,3-H-6,MEL 104-3,2,MEL 104-3,2,
MEL 104-4,8MEL-1091-04,MEL 104-4,MEL 104-4,MEL 104-4,MEL 104-4,MEL 104-4,2,3-H-7,MEL 104-4,2,MEL 104-4,2,
MEL 104-5,8MEL-1091-05,MEL 104-5,,,,,,,,,,,
MEL 104-6,8MEL-1091-06,MEL 104-6,MEL 104-6,MEL 104-6,,,,,,,,,
MEL 104-7,8MEL-1091-07,MEL 104-7,MEL 104-7,MEL 104-7,MEL 104-7,MEL 104-7,2,3-H-8,MEL 104-7,2,MEL 104-7,2,
MEL 104-8,8MEL-1091-08,MEL 104-8,MEL 104-8,MEL 104-8,MEL 104-8,stop aneuploid,,,,,,,
MEL 105-1,8MEL-1093-01,MEL 105-1,MEL 105-1,MEL 105-1,MEL 105-1,MEL 105-1,2,3-H-9,MEL 105-1,2,MEL 105-1,2,
MEL 105-2,8MEL-1093-02,MEL 105-2,MEL 105-2,MEL 105-2,MEL 105-2,MEL 105-2,0,,MEL 105-2,0,MEL 105-2,0,
MEL 105-3,8MEL-1093-03,MEL 105-3,MEL 105-3,MEL 105-3,MEL 105-3,MEL 105-3,2,3-H-10,MEL 105-3,2,MEL 105-3,2,
MEL 105-4,8MEL-1093-04,MEL 105-4,MEL 105-4,MEL 105-4,MEL 105-4,MEL 105-4,0,,MEL 105-4,2,MEL 105-4,2,
MEL 105-5,8MEL-1093-05,MEL 105-5,MEL 105-5,MEL 105-5,MEL 105-5,MEL 105-5,2,7-F-1,MEL 105-5,2,MEL 105-5,2,
MEL 105-6,8MEL-1093-06,MEL 105-6,MEL 105-6,MEL 105-6,MEL 105-6,MEL 105-6,0,,MEL 105-6,0,MEL 105-6,0,
MEL 105-7,8MEL-1093-07,MEL 105-7,,,,,,,,,,,
MEL 105-8,8MEL-1093-08,MEL 105-8,,,,,,,,,,,
MEL 106a-1,8MEL-1093-09,MEL 106a-1,MEL 106a-1,MEL 106a-1,MEL 106a-1,MEL 106a-1,2,3-H-11,MEL 106a-1,2,MEL 106a-1,2,
MEL 106a-2,8MEL-1093-10,MEL 106a-2,MEL 106a-2,MEL 106a-2,MEL 106a-2,stop odd,,,,,,,
MEL 106a-3,8MEL-1093-11,MEL 106a-3,MEL 106a-3,MEL 106a-3,MEL 106a-3,MEL 106a-3,0,,MEL 106a-3,0,MEL 106a-3,0,
MEL 106a-4,8MEL-1093-12,MEL 106a-4,MEL 106a-4,MEL 106a-4,MEL 106a-4,MEL 106a-4,0,,MEL 106a-4,0,MEL 106a-4,0,
MEL 106b-1,8MEL-1094-01,MEL 106b-1,MEL 106b-1,MEL 106b-1,MEL 106b-1,MEL 106b-1,1,3-H-12,MEL 106b-1,2,MEL 106b-1,2,
MEL 106b-2,8MEL-1094-02,MEL 106b-2,MEL 106b-2,MEL 106b-2,MEL 106b-2,MEL 106b-2,1,7-F-2,MEL 106b-2,2,MEL 106b-2,2,
MEL 107-1,8MEL-1094-03,MEL 107-1,MEL 107-1a,MEL 107-1a,MEL 107-1a,MEL 107-1a,1,4-A-1,MEL 107-1a,2,MEL 107-1a,2,
,8MEL-1094-03,,MEL 107-1b,MEL 107-1b,MEL 107-1b,MEL 107-1b,1,,MEL 107-1b,0,MEL 107-1b,0,
MEL 107-2,8MEL-1094-04,MEL 107-2,MEL 107-2a,MEL 107-2a,MEL 107-2a,MEL 107-2a,0,,MEL 107-2a,0,MEL 107-2a,0,
,8MEL-1094-04,,MEL 107-2b,MEL 107-2b,,,,,,,,,
MEL 107-3,8MEL-1094-05,MEL 107-3,MEL 107-3a,MEL 107-3a,MEL 107-3a,MEL 107-3a,2,4-A-2,MEL 107-3a,2,MEL 107-3a,2,
,8MEL-1094-05,,MEL 107-3b,MEL 107-3b,MEL 107-3b,stop dwarf,,,,,,,
MEL 108-1,8MEL-1095-01,MEL 108-1,MEL 108-1,MEL 108-1,MEL 108-1,MEL 108-1,1,4-A-3,MEL 108-1,2,MEL 108-1,2,
MEL 108-2,8MEL-1095-02,MEL 108-2,MEL 108-2,MEL 108-2,MEL 108-2,MEL 108-2,2,4-A-4,MEL 108-2,2,MEL 108-2,2,
MEL 108-3,8MEL-1095-03,MEL 108-3,MEL 108-3,MEL 108-3,MEL 108-3,MEL 108-3,2,7-F-3,MEL 108-3,2,MEL 108-3,2,
MEL 108-4,8MEL-1095-04,MEL 108-4,MEL 108-4,MEL 108-4,MEL 108-4,MEL 108-4A,3,4-A-5,MEL 108-4,2,MEL 108-4,2,
,,,,,,MEL 108-4B,,,stop double family,,,,
MEL 108-5,8MEL-1095-05,MEL 108-5,MEL 108-5,MEL 108-5,MEL 108-5,MEL 108-5,2,,MEL 108-5,2,MEL 108-5,2,
MEL 108-6,8MEL-1095-06,MEL 108-6,MEL 108-6,MEL 108-6,MEL 108-6,MEL 108-6,0,,MEL 108-6,0,MEL 108-6,0,
MEL 108-7,8MEL-1095-07,MEL 108-7,MEL 108-7,,,,,,,,,,
